session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
gAAAAABnydXC5msz5MGH-FQKATnnY9ggsoAQhvDqGDoOSLdsoCCSPzurW1scuarmRNilMDVDTl9rNe-l-okF95MV9NOcoUIjRA==,341,TCP,4,2232.2278804375896,AES,0.4894427931140773,1,Chrome,1,0
gAAAAABnydXCNID9fR1M-xHg-Lkwg1hB7XOmh4wKdTsHEwTztNKNWFboCCSD8LJafvvXXeFTmJ5VMa73n0a2g5FYR1Ixe2_TaQ==,506,TCP,3,459.7074538780875,,0.5409147627672882,2,Chrome,0,0
gAAAAABnydXCU5WY_vZtdyemJ9svtKVzENXULsDa_0UWAm21ND5XwO_bi19VYTz-cU5OzEvo8GaOMFNros038r-ZMsRI8pFbKw==,226,UDP,4,2938.1229721730983,AES,0.3626800024636551,4,Chrome,1,1
gAAAAABnydXClm6O8RESJepk-B3YPAv6DvVUJ5JlVJwJv0UEErUQxt3HNx8Vci4-JWKne6HmTkaPrJ7t16jXpyJyXTfPAIVm2w==,640,TCP,4,904.9734363675244,,0.3529281684074296,3,Firefox,0,1
gAAAAABnydXC979f0i8kMUQr27PC7PqPjERWoLTff-xpnz9BwDqDZAeJvaLyTS5L7yblbfi8yMe-iSVWgzOA8S0GRZgbdK-zdQ==,603,TCP,4,105.923676003271,DES,0.1570967281025776,2,Chrome,0,1
gAAAAABnydXCoWthuH-AOpD29VERrVCv32DVL5MB9vxKbxuUmC8IVcs66-CyDKDkzGUOlW_eQJXkqvbOXR9H5jGn4NoN9ctQ2w==,599,TCP,4,316.7511507711447,,0.1322541836633892,2,Safari,0,1
gAAAAABnydXCd8GG4yR4HnfoAxs1cOHnM0rgWPzizTSd5DFEjVPQHLLbj4ju0rKO_X4TbqzVS3Vx1a4NPkUDR8YX5ACui8ck5A==,500,UDP,2,856.1369837118347,AES,0.325309796371983,1,Chrome,0,0
gAAAAABnydXCuJ-JSTEDLnpKHApmKwlmOWR0q-NKZ98gYXyrfO8BGPOt_JShhzlVSQqev8de3us4DNLV3zTgXrGknrx_pRVcpg==,582,TCP,3,838.1516610153496,AES,0.5127914251480532,1,Chrome,0,0
gAAAAABnydXC0ETCqThoDqU54j4XcXZJ5smqp2KeU6XsVXVCK3d6_qJrV6R_aGh3rz9BRXP73TBHgzBBBUa0R3miTel-zaZ-Cg==,820,TCP,5,211.15725526049167,AES,0.4563461366698156,3,Chrome,0,1
gAAAAABnydXCK3yU90EMepseY8TvW195f4IeI3Q-UTDXeEw7UCcmLMkUJwH4HP_qyAnGyiriItTlcCtcEh5j2XO_j_C8cYRJlQ==,442,ICMP,1,155.70013616107104,DES,0.6085954325725536,2,Chrome,0,1
gAAAAABnydXCnmxWzD4gvV_PB1lARrBsg0Mmab6ZLa63vbPmPlpBcvI3lwl0IopQbL0x7S8DiXPvtSjZAb3dKbZgdTm01V0_RQ==,527,UDP,5,259.2453983740189,AES,0.1575800751497642,2,Chrome,1,1
gAAAAABnydXCLZiT5Qp3nxxBtMcnDvV6qNhh2zSH9o9BabVmhL9pfxLbSNXESWnCWYnDVtf9rQl0QCserCMJ8EpWJbtxghCJzg==,282,ICMP,3,1236.7648931570925,AES,0.553713163914464,1,Safari,0,0
gAAAAABnydXCN1AgMSRxOIiIl2e7CdplriyB4IIrRCKHdN9_oUCIVLHk-4wjZBJjvGk1pLXTH6VEAZ4oVh91uXDY7-FEiQeuIg==,326,TCP,3,221.52011339773972,,0.4506245715114987,1,Chrome,0,0
gAAAAABnydXCHKNAFqAS3GkMqVlnDKiKggHuYtWwif_j97FKhK6Jk3SzSVFx7HkYvhttcxzCkL_smamzO04xFJEDMbNakpQctg==,519,TCP,6,967.9409916106148,DES,0.5989572933612746,0,Chrome,0,1
gAAAAABnydXCJ_j_3RN6E3MHK6FYReMuJC86qsu6bVnf-M6TYfCE1Rna-XiHIsSCaQgwa4Jr5y8lxK6g8jvsE-sE1QnPWDr4Mw==,720,UDP,4,1632.1742634986194,AES,0.2223498717572516,2,Chrome,0,0
gAAAAABnydXCWSVmYP6IfmtUCUvmX-o5-UWf0--AHJ7eiDqZN3ZQSrsBeSQ8XGM-GFCbYgu2at2Io8YBIx5K5-9I5ynxvJTQ7w==,448,TCP,2,397.5675559031027,DES,0.2558313006270477,3,Chrome,0,1
gAAAAABnydXCd-M4ofK6C-h109pMcIj0g3k6-JQmrCplstqkP2evY-WSEItNMdsPELbBwl9BvgHW4g57AsuWt6-ncmjg07ec3w==,452,TCP,2,5.61488964644553,DES,0.0822208941290279,2,Chrome,0,1
gAAAAABnydXCvP2C2bE_013bKk_VmA0DJtoSQNOdAMOtfNA07KX9b0jgZR_tjTiWqVdmEkopRdmWT-RBZ9G4R-yq82V1ePO-oA==,418,TCP,1,122.48153811328964,DES,0.5458925892280478,0,Safari,0,0
gAAAAABnydXCs145oIGP76feH8tfO2G9Cf4dEqOMVrMD5KVJsjFWLy71SFjuYOl1qrN9G1wyYM-l0rxhXkbpVMhxb9DEXHq0JA==,393,TCP,3,299.0532400013719,DES,0.4924192134607583,2,Firefox,0,0
gAAAAABnydXC4Mzpew_innE2bTh8IjtEVH4fUh0KzREF3miFlEV9ko6wgraQKuPvJ19o1b60fvqxW0WZoQQBX7lR1q5jQYFHCA==,558,TCP,3,168.53161788842613,DES,0.4389580439164326,1,Edge,0,0
gAAAAABnydXC57XMJWKEK7vGBMCKgc-n-JVua4uNEjQF7r-hXjR12twrjGWoxbRhn4RHZXUoUJ8x8lHvBugsRyLaVuDqb2H1vg==,200,TCP,5,273.44437827275334,AES,0.1928772218988325,1,Unknown,0,1
gAAAAABnydXC58al6TPmoNrVUjCeF2Bb8leGhpa-q1xUU7Y2USTa1a40pV9tDeKn-YFXtOYRVAOQMlbUMeVSSut4Y3rAZWaJ4w==,756,TCP,4,628.2836320563902,AES,0.334748140423678,2,Chrome,0,0
gAAAAABnydXCrNZ3tgGQSgTAPhdauZSLiDChkBlqwPY18RYileMo9zeCm6TYZOVZTEL2yH_cExjKtDtCh4ORT1p1gqpNHYVoHw==,366,UDP,1,17.045183220779307,DES,0.586594616242899,1,Chrome,0,0
gAAAAABnydXCKiO6Hg4so8kvE9ebWqTN4uTYK50SNZcVSJrmbOiWZX3lO3ApXyeKPjbOeG00GXWgi8xzB-EIQjtULFJ3kDUAWg==,644,TCP,1,53.15246921689919,DES,0.306783540009938,3,Firefox,1,1
gAAAAABnydXCoQT35MiSflBjvVesr4-W_NcBkLlZftiQh8C1m-L1HIneVzQVTKuIr6ug5XlfsfuAKjMAWrQzxxGF0VFaqfKphw==,246,TCP,5,1548.9067548326157,,0.2363942147860449,1,Firefox,0,0
gAAAAABnydXCs05uaOoAubuuF9ZiFIRpPWG5wZwPlZk0_QCHvWz0ixleqalDLxIFu1FH3v_th02pJm2F6D_3zCwlLMB4oY2Zbg==,633,TCP,3,591.0509415968685,AES,0.255166735388126,2,Firefox,0,0
gAAAAABnydXC46ahX4ueYZMTa5FA-7b1tRZzv_iq3E4RxJ3jA4KB-CTc5b5v_7T2ORG3PhlhsD6kwEjbJRvbfSlae7rwy97Vsg==,634,TCP,1,2193.2579905333337,AES,0.105288560521172,1,Edge,1,0
gAAAAABnydXCpON9AcTbhtIf5A7Q2ympAhOgfYETNN2ZqS9LDQgBSgRVJhDbKSnxUm-uFl_8675pEONLhDByrStATki1vos3kA==,576,UDP,3,2.62478872835281,AES,0.1911036034156805,1,Chrome,0,0
gAAAAABnydXCkqgqSHj4T5WIkK17Vl4oAztvZtg7GV3S0oLh2wxen6VrB-DcYWyaa0JGShYsH-QRy8aOF7HBYCjYFFGgXvfM0w==,301,TCP,6,0.5,AES,0.1544192195174104,2,Chrome,0,0
gAAAAABnydXC5A3HlD3GGFm1r8KCgWLMabZ5IG_Kph5FU33PZVZLYB-MTC2xbK63nJr69BwLbzvEiAPtNH1NFzSmY8GeXUHbpg==,549,UDP,7,1076.4186636293823,AES,0.346483541921264,1,Chrome,0,1
gAAAAABnydXCYgXT-mDPrTqv5r1kvGdZoX4GRyJrBZ3Rh7H8jFXbKf83mt43YhyuV_Q2X3y39N6Ux0d5vhCjs1VY3YSD5qJdog==,263,TCP,4,517.3968016017948,AES,0.5605663748716541,4,Chrome,0,1
gAAAAABnydXCzVl_og5MxSHIMea5xmEnTm7YFVIZGMJw858nKXl21KAr6PBRhdQ23AfHHg7H-Qd3SSg2FSqWuqCkaVabf_Ddgg==,449,TCP,9,1960.852734487289,DES,0.5017927036174349,2,Chrome,0,1
gAAAAABnydXCnVrmv_VraXGMhc2IKKmPNZCbvLeTIdMx1JgOUKJjwGtW1TkFttOZCfx9NbiCVnC7TETrA-kJIBMVfkUNLXusGw==,705,TCP,7,1235.6094202611855,AES,0.4319081269495977,0,Chrome,0,1
gAAAAABnydXCR76f3j_prhiaxjdiBjIuyAvtNR8kn-k7PYgaGoWfCRGuHzaisAFj2-F_MucN6YvMajkTog-5Tcw6mRFxFakc7g==,659,TCP,5,560.883263370097,AES,0.3313511920055956,1,Firefox,0,0
gAAAAABnydXCEKthZKfQI3lM4CinPJaWPhxcy4Vqi3AC4UG6LshnideDyL9QXoh3c4kBMj3aJz2hmzB5OiXEyx_Cll-zND_icg==,503,TCP,5,520.873624226089,DES,0.2359489679452201,2,Chrome,0,0
gAAAAABnydXC42OwB5gfbzqz31gjjabOKaok1jJUF7TaYdKq3MvuK1BjtXtX9fljvLWWCDJzk_LB0T5XS-wGzsV5pjF_D1tIRQ==,305,TCP,1,1333.5706853025488,,0.4647148311686507,1,Chrome,1,0
gAAAAABnydXCTKXScBybrnpjS3994rIBIjZqL87UAdBTv4V30cRfFZA8-eLPu75Etxnk9OVgTJzGcMDTDPxmk4cTjbsv1KI_7A==,629,TCP,3,1302.5149123088852,AES,0.4850286583121524,0,Chrome,0,0
gAAAAABnydXC6dWzHWfd3nimH6Zcp_y89feOZL5PLtanZJtM4AuC8UYEyF_jsdv1qTz7y9LwJ90C9Zw7EiQ_KZG3V39RUzU_3Q==,503,UDP,2,259.41577970778303,AES,0.5429114835380167,2,Chrome,0,0
gAAAAABnydXCqyn4ECEwsINABpPNJ3dVRXm87juApcFIrGtQDYzz25nf4eLGwtj9kF5dd5vGAuMTEjPc5mfZB_XEQPeYQ3BS7w==,64,UDP,1,898.250692842741,DES,0.3915642051075569,1,Edge,0,1
gAAAAABnydXCaSR5FRqRco-HrOCn4PTWVuErBl1E9Nzzx9X4GbNmGb0v9HYicnT1zmWvnoVKO6TOIRBtVtZPTeXFsvIjcwrU8Q==,656,TCP,2,824.4689556544058,AES,0.1490417966608474,1,Chrome,0,0
gAAAAABnydXCyt7s-U5Jtg21m9HfCo1SsdxfH7PPXOUQV5K1oVFB97g55KIsZ6tgl62ysKAZ-uoflg21HigZmLbLYBXasEPj8w==,495,TCP,2,1550.8231571187075,AES,0.1091842364554567,2,Edge,0,0
gAAAAABnydXCHO7Il8ML1CXwrg77Ig9vOY0TEhmlUDfDnoyKxdK9bU1u9ZDgDK0o31AHWhtXT1OJCx3w_LV2rl2LJSDzqYzy5A==,740,TCP,3,1623.4829693116317,,0.2006594885788686,1,Edge,0,0
gAAAAABnydXCrvBThZxuToGTea903XgFJaS6sGPme7Tmcm8f2GInBT31UcWJD6bSEmduDmMQSaMMD6zPOPL9EYdm6X4lrnHtdQ==,280,ICMP,4,249.88658316671757,,0.1762132174624482,3,Firefox,0,1
gAAAAABnydXCjDuINnIpSswlJPKEh6nFHMHRvD1KqkeqjjtYAMG9WiQD8TbIC59TZuMPDD7r_YfLC7Vt2FP6fmqgezxru43wMg==,64,TCP,3,1694.4956961250816,DES,0.5394494005664893,1,Edge,1,0
gAAAAABnydXCmk9kegZptLt910vWQRtdGKmcP1QeotfCOvkhi4g3dxMrI9i--9Aj0PivsJGaSH6dXEuRiC8ZE0W8LWI2GMXSoQ==,555,TCP,4,2067.6520591245217,AES,0.2873870934291432,1,Firefox,0,0
gAAAAABnydXCcO3z9yT1L-igJZkvBAf5Hu99XAFS_bDDMlMzae8i2qHPmrtr_CWqSV9qmxQnFBarg8wy9IwWux9UhYTf4WntwA==,558,TCP,1,92.90052687848204,AES,0.2722301383798328,2,Chrome,0,1
gAAAAABnydXCGhLYeEn665G33dN6sz9AinhDtuPXsx5VefgWLC14hqceZ5478rxGeriOEHKSgbiZxJr_oB0YmrdBqPtF9aRr3w==,161,TCP,6,682.1762015509092,DES,0.3538881789442412,1,Chrome,0,0
gAAAAABnydXC1wjVrWOTb3UuxrNTsBujcP7sgvODR6fDG-L04WNTgSBM4plvgahvNMYib8I0bq9xYK9mI_2XkpJiNgoADLumPA==,304,TCP,3,458.8187958485193,DES,0.2677332839566818,0,Firefox,0,0
gAAAAABnydXCMZjIMEAaKmQ3l10ai_o1gqcKiE6r4tXUPcS_zDHlBEhEqxcVHE5xrUTU-obo6lYqRviG8RS6Ve1gkTERecBiow==,1051,TCP,3,411.3111563877868,DES,0.4307927502548286,2,Chrome,0,0
gAAAAABnydXCRLdDnpSj8LKpHPTt0P2gWEgOcUUIHNrv0tTbFqZ7NFEIaxii-uVOPAyLOUQEYiBfSwBFhMqXXSW-rngHRm0bKw==,438,UDP,1,976.161412333056,AES,0.2989570205071584,2,Firefox,0,0
gAAAAABnydXC9SAPl_BLdahZCp5_5DikShJjcw6Bgu99wHhtHwpnHWt286MmAyeYyo-DJ6fI7Pa-xiT3Mt5uV5l8z42NGuuwFw==,646,UDP,6,111.01284213298813,AES,0.3059544194048922,1,Chrome,1,0
gAAAAABnydXCSTCs6-GQ-SL3r45O5RPpCuyI67-SBDvi51DQT2DNRil8N1Sm6KNqoqhzLfbLLppGpxfzLCwpF6DttS4U1MMsQg==,369,TCP,3,1371.597930006934,AES,0.5109916317451851,1,Chrome,0,0
gAAAAABnydXCDcIVee7Z0nM1BOzx0tZXA4baW5e0RgYKdEcLC6tvXVdo9FOVw8LPXPI8T6zYV1GC8-A1z_natUM48LfHdNmO-g==,81,TCP,4,21.56767483368555,,0.5250881991696927,0,Chrome,0,0
gAAAAABnydXC6LJTLCridz52C4QBDRXrgD1QONhXy350wHrpcAQxZnnjm85RUFbUC-yjPcxx7INjoZPzpRQFXraJ2CRZ-UbErA==,465,TCP,8,690.7705299681097,DES,0.1295954810667712,1,Firefox,0,1
gAAAAABnydXC2K3P1X5hjujpElxUPzLB7aEvQQ6wwBcpkQo9KHhfONVuMIyJXEkx3anjmJbYVaT0R1Df1BSTCFiOAXX4Mer1Yg==,446,UDP,6,204.28549838734116,AES,0.4383916989514466,1,Chrome,0,0
gAAAAABnydXCuwSeJcxdl9XU2gAXVyRabx31aEorzy0LhUVMKva1nwBC79xocMD70olMkDCLZXBD8roiwvk6HDv3I7sxIxoQxw==,420,UDP,3,880.8175577194094,,0.067220755856677,2,Edge,0,0
gAAAAABnydXCe1_l4oLGvNOVh-fjcpBRt79NaBAWgtgxZtZ5ENUY0abaXtWtNcydqnZxVhTZ7N8yvTOurPx2L97Y6Iz8pLcjCg==,477,TCP,3,596.2801109439558,,0.2025051080353948,1,Edge,0,0
gAAAAABnydXCyFFH186ii4v32pZmZMFx-Q9UJwc6hfxmOgV1mfqiSNqfadBcWQYAqvx7vbNrUFnEZnI5C6KYdjxLN9z15FLHeQ==,552,TCP,4,6642.410820489194,DES,0.6270444565695662,1,Chrome,0,1
gAAAAABnydXCDLLIYvMI5LFkKgcHE8Ij8NIgOR2RefwGH-eac3AEQlgIK_wV6l_UdSZPCdsGT35Z9jRZVRDNkB8sGXQmwH4UKg==,469,TCP,4,1586.2732688132298,DES,0.5015371911534849,0,Chrome,0,0
gAAAAABnydXCyU5-5RYU0vIOvKr7o5jgnDb3iJhrabkRlP5tu92kDAxYDL7hk7GCdrrT_mbYtmPwY-YRjCY30lG7FSljH6JPwg==,247,TCP,5,328.34120674273566,AES,0.2569318468404034,1,Chrome,0,0
gAAAAABnydXCgO8HhM0H5EO6-u5IVJHgg3js8Omrj93MlTH-WpXrk3L4XKJUWKIbZXRQKpmNAbdq-H3blfdUQmglCUAMm56jCw==,597,TCP,5,601.4391293107121,AES,0.4744939525292471,3,Firefox,1,1
gAAAAABnydXCTYMaZ-y3iX891dwxO9PAIVhid0orJDIGtweufAbRhpuvSXAww_Bf6ciWGex165jFjoXswp8YuIzCyjatvCuUrw==,110,ICMP,3,305.9600591002582,DES,0.0736120795264196,1,Chrome,0,0
gAAAAABnydXCTlVLWieZ_J5kvsekXFCqGGjuO53jmtlviR9teOOOnQak5AisDfzClI5utf-vO6VJX8rUL-oSF4RTwkWExwbOgg==,89,TCP,2,1043.8997799028318,,0.3599076343236942,0,Edge,0,0
gAAAAABnydXCaA3tHAoKh-1owmDxiTz5Iajqt3kx8ZfBcRS-75tDZH4Al7OCQZuE_qY_iHyOG_owlsCmJKJJHouQ-HIwVlwYGA==,647,TCP,5,439.1171480743896,DES,0.6198782075998713,2,Chrome,0,1
gAAAAABnydXCk-uh5XnEZSMETyMBaygtxPL_tw2x-Wrj7oILt09rAL_qdScRz-mtktfM5sFCrFewH3f2SxSijhbPJonuJ8iL4w==,601,UDP,2,98.1299230780244,AES,0.7119800009623677,1,Firefox,0,1
gAAAAABnydXCgIc3XFfqXxLBkUgcBmDVxq-TMuC8l0HvCNeZAY_17nsjCJkR6juUDPz27WF3Jx2wh2RGiWYPzgB7SfZFxad_1w==,488,TCP,10,864.941441216944,DES,0.5154186331800417,0,Edge,0,1
gAAAAABnydXCOWZXziB1Y9IU7jbz8FBpJbnRg5zmSQTScI6w6CO5GsBbS_vIMKVOqf1oylNK_yhtRgg_L2nMMcEj6mrCh7HhzQ==,220,ICMP,4,8.901376711627194,,0.2353790560821082,4,Chrome,0,1
gAAAAABnydXCYM7eoChlISl4l3972xNriVtMpvwe4NvQfjcj4pzNz4CtNHg6xIiJF1HBWUNpuSCNECZIkg1S9NAiJLNstvW98A==,358,TCP,7,282.2488796882655,DES,0.096667601354739,1,Edge,0,1
gAAAAABnydXCzrfNV-1gyyak0TyQtL45zwSLWBKM7XYJYWcAlsYxP1UIcQHeOME5wDJ0y8UVmMrjzuV6DP9cBRMUvPcNnZ3nqA==,447,UDP,6,1901.3562725399088,AES,0.524251497673729,1,Safari,0,0
gAAAAABnydXCJQGCAnCchcI2tcdzhwLtPfvLAbOS3Ymk9skQd2vgQ3qN8-Vq10sm_-HToPpaEHD5SbsNXgmHhnN3oUJ4rwhxLg==,180,TCP,4,79.12671032627708,,0.5935849555234979,1,Firefox,0,1
gAAAAABnydXCInQIDWvdUsVnfnWxXRXxGl32SclDCjRx611CyHBjr8wDXbPdU8dyb735iQAa8uAaubHUcsI8IW3RO1bN6WpyTg==,352,TCP,5,561.6304548436813,AES,0.087812763196539,3,Edge,0,1
gAAAAABnydXCOJ9pe1P3-D7jhnf0X8xxCsv-oU2QZKlV9oPtVHRV3T0Hdah_XeRvFG3pUbU5ZDLZ5bTstqtNoVcSRC8-hmtAjA==,630,TCP,5,1268.1416224008744,AES,0.2924030745591573,2,Chrome,0,1
gAAAAABnydXCiaqKdffOQfJne-UhFnRC-YCNLBH8Rj9iWe95bhPb8G_KJ8trCMQBb6wMyR4vex2bx5NGhDhLvOHsHPKK9i6Xmw==,785,TCP,2,1878.920995365474,,0.1001003795914571,2,Chrome,0,0
gAAAAABnydXCiLSxjRSe6tI7dcWyWW00WSdNQck7pGcyfO7wY-vxUUcWlUrkmpVlJcj5bgFTpc9FzIyugprF3SIqNp2e0VRTmQ==,416,TCP,3,656.490488460042,DES,0.6983001597029236,0,Chrome,0,1
gAAAAABnydXC1cVkHtLM4SvokHgLF86fHTVMav31vqRBjlnWq2gBer3Jt0ENrCjJj77ZWL03gMg3XIxN1a8NWtrsV1KO185Zag==,651,ICMP,2,133.0150204095501,DES,0.1181959627361974,2,Edge,0,0
gAAAAABnydXC26XmrTSP-JfYiWprSoA1smyHYRqGuG6XUSdLZDT48y44lQSY4jRgktbMPJp14xNKsks0vyUM6b862jYVd0rFaw==,117,UDP,6,2262.2432963525785,AES,0.4831977970050545,1,Edge,0,0
gAAAAABnydXCVidQU9WxZ4dxmd_ussBXYoJ-SRkCRSYs3KdWom_r7iINOkr3juWDeBnGIgLh83qHO5Sll-C03l5dX-W7fh5HwQ==,631,TCP,1,1106.667304158292,DES,0.1641041611035507,1,Chrome,0,0
gAAAAABnydXCdPQsdc18TZldRFHhn6xRxc5QY51Po-lmPojyqPztk_Xsl-MPDUKEX5wyXgiuo4tams0a__ouURhT3AMUeu_GCg==,339,TCP,7,402.9083714729896,,0.2043974112738329,1,Firefox,0,1
gAAAAABnydXCDpGf6OXgLybZmiX-SvcaAHy30mN8fgWExeu1Fr7O4CvvJ5lN1bEj1412USaleOZ8IRxXXN_I6zmeUtoFjexkUQ==,561,UDP,3,259.4555359468107,AES,0.3994472981115804,2,Chrome,0,0
gAAAAABnydXCJh-Jc7HWl8dojruzdD_vkRL8nd_GBXX6ZXoWK46Lj81CEEMqwQg4lKPJWCB6JSvO6knWmkUaZQibVUBUVMfv2w==,450,UDP,2,39.113986626438646,AES,0.3474730546980906,0,Chrome,0,0
gAAAAABnydXCNH6L8_mDn8vIKJ4ZOu8BHx83wwMuo8npNXesdGC303-fs6YVQp6zC3r0SEuUeqbUUcUD7zUbugEBC6ZdZq5_MQ==,764,TCP,3,169.99157219295793,AES,0.7038952972521814,2,Firefox,0,1
gAAAAABnydXCIRiaBRtP-lBRyZKCc5LHZ4xLug6huU8hV5T2DJ-oubOJkOeCmIrRtvwUBO6ou-PB1jBuDnJZSgr9Z3Y0s0nE3g==,325,UDP,2,1202.8994277705472,AES,0.4634356779617302,1,Firefox,0,0
gAAAAABnydXCEeW6sT-QRQigQkpPDLO7gSvsSkqajc33NgpelP96Td-lVWJsGnlhWTGgHI7ZAXKXe87SQ4u82rz2WIzbU3_q1w==,625,TCP,4,91.9944141314896,DES,0.1546756718456211,1,Chrome,0,0
gAAAAABnydXCBE__MXttTdC2KW-SD_wPB0CI8PzweMqmq4uLCKsGLH8mAAancKS_6ThGg200Fi31fHvtCNUEQD2upLscFFCmaQ==,444,TCP,5,110.86963819121758,AES,0.4315991493604283,2,Firefox,0,0
gAAAAABnydXCbokkpKWdK6TH82ZxUzpXBKcWGSKfNQDkjeI2HAy5kdF7TqKLGJ6mKUQjsrnyBHxKnjhjx_swod_flpQUt0bN6Q==,468,TCP,4,174.45784740309688,DES,0.4701671180017293,1,Chrome,0,0
gAAAAABnydXC8cwTylXnSu8KcwjPI2YdCYknxztdqDGCFhDNd-3uj47ymRLQHWtg1DztSNyKSk8CZanYvLYt_p-TwZYFaDcUPg==,463,UDP,3,402.473458613095,AES,0.298120105020994,0,Chrome,0,0
gAAAAABnydXCjOq893UfscAgV4ObN82JTj4AuRLKU21x0OsFI9uKQIPkt1zApwvpm4SZQobrLSC5KiVXIoeqnk0K8zZi_4umnA==,330,TCP,6,167.6599635984962,DES,0.3514601562063983,0,Edge,0,1
gAAAAABnydXC7z4et7Q_sAcXD_38yuyxFnWXaH54BITlRU7L77B5Qt8qesNcCgQjjuyBy1BOd6_gKKxo3rWXDbGfENRA-FUACA==,497,TCP,7,1877.2588755610395,AES,0.0942106541860939,0,Edge,1,1
gAAAAABnydXC3wo2rpKZwqG3e9hsVxGOw5Vt5TUi59uE7cCpjPQtYGldk6A2NH45LBc0no0EGVftQhtbXu5m6w0aH0yEWTvOuA==,487,TCP,1,238.3533234077925,DES,0.4519462419978581,2,Firefox,0,0
gAAAAABnydXCwdnoZMScUanLGGr2i6QsD6JBDvPiD62pf7XLOzgsQwSZmaO83PqbQMTcod0BBcCiy3tSpkXukryXi9BfBXtqvg==,548,TCP,6,2015.4753791701903,DES,0.0675404254507662,2,Edge,1,0
gAAAAABnydXCjWP9qgRTPsNeYenWV0vr_8rEUhblIjX7OYgJAsFqz9BdpdwXCB_K3MOgOPnHGJ-vqyHO2mAzp5bbRgwQuhhJgA==,516,TCP,3,3356.7309315530474,DES,0.1569642057546496,2,Chrome,1,1
gAAAAABnydXCIp_ldw1GWrbUXR0iHf7dFk-q-UsSotvB5rPFiYo2oPNAP7hkno4WsEkh4xcQT7esvBkz5uA6K8cBC1ArS6ot1Q==,659,TCP,4,1124.5558108144735,,0.4776767899239828,0,Chrome,0,0
gAAAAABnydXC0ABU5mNpYQimxwkAHYnyP_Epyemtr9FcrF-_Rk3VRJYw0d5skzDzzAmVeUjMTgZwdv5V8q2AdbcC7NChKd3z7g==,684,TCP,6,5.971881899211245,,0.3272510223388109,2,Unknown,0,1
gAAAAABnydXC6S2HrIWklRCXpR8nt53K0k78QViL-fs5hnYugSYm-wN4VZR9X2Kjt5dfgznKsnSTaZriMAI2aNbumB15q_QVCQ==,289,TCP,4,219.57065322752337,,0.318359409343483,0,Chrome,0,0
gAAAAABnydXCOr_5NIofnHn5szL_EkybrLZ5EBUmm_tKhxEGUHq0jXqT5GkeKoO3ntR5Jqf6z4dXxjDgNgFIbedvSYhY5lU3_w==,673,UDP,4,248.85163395194024,,0.4565976350691452,0,Safari,0,0
gAAAAABnydXCZddRptN9enx5L8AvQKH6dWOnbbA1axTEPNlen__kxu5Qe0Up2oGW6Hhbtrff9xQtIB6zOR7NGGiOhWu8akTmLA==,262,TCP,4,626.028021209319,AES,0.3451060859809576,0,Chrome,0,0
gAAAAABnydXCJZFYsGmQbutx9BOIeQlSfQGWdwmXo8bwtmyT7szPoS3FUOL7CI1bZwlfYzpyOmkhYL5uHAEygvCP1y_27YhQEg==,617,UDP,11,137.95436386513555,DES,0.4447455335321615,0,Chrome,0,1
gAAAAABnydXCCnBmZ1ePEEyRhy_4n20k9sFUKcFx_REhLrwVS12Sw9BJpQ8oMcxMGTDbaw1b17HOd2EX8oE4sokmShalv4oEsw==,623,TCP,4,64.28733887668685,AES,0.0812105377327206,0,Chrome,0,0
gAAAAABnydXCLy1LABBfjn_2rA3fRVMLDmLE2mJa2awONIFevPlNSfB6NcH4DTmt-JK6Y_7Um0ufy409WhhUVn5LLvzbzxwACw==,117,TCP,1,155.21519711337933,,0.4192596754633651,0,Chrome,1,1
gAAAAABnydXCQyxvGYUUmksMZUh4vNOxxj5zNUP6kla3XgD2SLah2m8MoIwE75NzOit-l0r_zucPIQKFz61dYac4-7gSBL7zIg==,518,TCP,5,317.22645390823664,,0.2708796546586687,2,Chrome,1,0
gAAAAABnydXC0HcCtYx5_ZOsDLDsY8ssZI63ZfHNwCZU3MNHGSmLtSf06Lvka4jwr6n7o4X1WEdcLX21Hbp_N6wjCPRG8l2ptQ==,406,TCP,6,40.36962361477574,AES,0.1261772572579211,1,Chrome,0,0
gAAAAABnydXCgEIij92QntdoJdlNYEtKPfahWmnvexegKHULZTIqlOgMdb5BW513MlKcESCMYDm4trgdI7sRL0a7aZQNo4ennA==,348,TCP,2,173.89245416952684,DES,0.3540096090840475,3,Chrome,0,1
gAAAAABnydXCMuMAhWgF1t6SRnlV04C8xJHQJJ0kYQKGRro9D6KC2RAA_sJgrR0IIhq7zD6dchqoRjfJvW0gQyQtqP0h0-7I0w==,770,UDP,9,146.67683246743388,,0.2570993643491597,2,Unknown,0,1
gAAAAABnydXCFM493C5g2XjnRCunbCjlhegUufLT3_GF5B8U4JIbi0-GvVUE1lLNX1X8paW8O7Pk-Y3nJThBNkwLPs2VnPZNFA==,369,UDP,5,1183.9895099267187,DES,0.2409576688518054,4,Firefox,0,1
gAAAAABnydXCaYMM7NCUi-R_SifdBmtKrO8v6A84oO6K8HrQX42AcO80jzoSvzRYv9-mVOj_cOT_kM_5zNIEGEbNUT9dWjBA9A==,338,TCP,3,148.65316727277676,AES,0.6072527095998842,1,Edge,0,1
