network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
465,1,8,690.7705299681097,1,0.1295954810667712,1,2,0,1
446,2,6,204.28549838734116,0,0.4383916989514466,1,0,0,0
552,1,4,6642.410820489194,1,0.6270444565695662,1,0,0,1
469,1,4,1586.2732688132298,1,0.5015371911534849,0,0,0,0
247,1,5,328.34120674273566,0,0.2569318468404034,1,0,0,0
597,1,5,601.4391293107121,0,0.4744939525292471,3,2,1,1
110,0,3,305.9600591002582,1,0.0736120795264196,1,0,0,0
647,1,5,439.1171480743896,1,0.6198782075998713,2,0,0,1
601,2,2,98.1299230780244,0,0.7119800009623677,1,2,0,1
488,1,10,864.941441216944,1,0.5154186331800417,0,1,0,1
358,1,7,282.2488796882655,1,0.096667601354739,1,1,0,1
447,2,6,1901.3562725399088,0,0.524251497673729,1,3,0,0
352,1,5,561.6304548436813,0,0.087812763196539,3,1,0,1
630,1,5,1268.1416224008744,0,0.2924030745591573,2,0,0,1
416,1,3,656.490488460042,1,0.6983001597029236,0,0,0,1
651,0,2,133.0150204095501,1,0.1181959627361974,2,1,0,0
117,2,6,2262.2432963525785,0,0.4831977970050545,1,1,0,0
631,1,1,1106.667304158292,1,0.1641041611035507,1,0,0,0
561,2,3,259.4555359468107,0,0.3994472981115804,2,0,0,0
450,2,2,39.113986626438646,0,0.3474730546980906,0,0,0,0
764,1,3,169.99157219295793,0,0.7038952972521814,2,2,0,1
325,2,2,1202.8994277705472,0,0.4634356779617302,1,2,0,0
625,1,4,91.9944141314896,1,0.1546756718456211,1,0,0,0
444,1,5,110.86963819121758,0,0.4315991493604283,2,2,0,0
468,1,4,174.45784740309688,1,0.4701671180017293,1,0,0,0
463,2,3,402.473458613095,0,0.298120105020994,0,0,0,0
330,1,6,167.6599635984962,1,0.3514601562063983,0,1,0,1
497,1,7,1877.2588755610395,0,0.0942106541860939,0,1,1,1
487,1,1,238.3533234077925,1,0.4519462419978581,2,2,0,0
548,1,6,2015.4753791701903,1,0.0675404254507662,2,1,1,0
516,1,3,3356.7309315530474,1,0.1569642057546496,2,0,1,1
262,1,4,626.028021209319,0,0.3451060859809576,0,0,0,0
617,2,11,137.95436386513555,1,0.4447455335321615,0,0,0,1
623,1,4,64.28733887668685,0,0.0812105377327206,0,0,0,0
406,1,6,40.36962361477574,0,0.1261772572579211,1,0,0,0
348,1,2,173.89245416952684,1,0.3540096090840475,3,0,0,1
369,2,5,1183.9895099267187,1,0.2409576688518054,4,2,0,1
338,1,3,148.65316727277676,0,0.6072527095998842,1,1,0,1
515,1,1,1254.4046596724745,0,0.3595604578483179,1,0,0,1
637,0,2,567.7174870274173,1,0.4473486556711478,2,2,0,0
471,1,3,1134.5721362755178,0,0.5927370692756232,2,0,0,0
733,1,4,478.78890467507154,1,0.3336525495906176,0,0,0,0
64,0,2,258.9444443959098,0,0.1009432034394369,1,0,0,0
394,1,3,1164.7105644818726,1,0.4136686742782681,1,1,0,0
387,1,4,142.74651378397022,1,0.2893106100900233,2,0,0,1
595,1,3,1714.0375933057878,0,0.2800928701568254,2,0,0,0
1009,2,8,489.1595636851932,0,0.296526336577615,1,2,1,1
606,1,3,437.5191830458677,0,0.4116047513908731,1,0,0,0
736,2,4,465.1892793990784,1,0.2197937742837341,2,1,0,0
968,1,2,711.2881382995658,0,0.4206171600516342,2,1,0,0
674,2,5,1582.6811135023006,0,0.4202401782564971,0,0,0,0
689,1,4,122.54754063333436,0,0.3227006045838786,1,0,0,0
471,1,4,1298.9102796069285,0,0.0866140958242,2,0,0,0
334,1,4,1888.629088501982,0,0.4180846812115496,1,2,0,0
362,1,1,622.6353161224586,1,0.4948162244248963,2,1,0,1
229,2,5,68.32808821402298,1,0.3312629004418101,3,0,0,1
484,1,6,16.701341340978416,0,0.21295117390973,2,0,0,0
163,2,3,1151.434095859231,0,0.2721772394814616,2,0,0,0
538,1,5,1552.305028574071,0,0.2320405174544676,1,0,0,0
492,1,3,219.40696153758367,1,0.4756124431901,1,0,1,0
1115,1,3,854.1262172570379,0,0.4410269497193359,0,0,1,0
251,2,1,476.2168783514192,0,0.5035712981847488,2,0,0,0
378,0,6,776.5430382895307,1,0.343201984362723,3,0,0,1
231,1,3,130.9884413334733,0,0.4608281897285098,4,2,0,1
586,1,8,1035.7071230146844,1,0.2946920831729384,2,0,0,1
363,1,3,258.77219227526643,1,0.5557782294741365,0,1,0,0
693,1,3,667.6040176357502,0,0.5030437973973639,2,2,0,0
774,0,6,648.5532632149018,0,0.4890397812575458,0,4,0,1
626,1,2,667.8607775708646,1,0.11778724975249,2,0,0,0
405,1,1,413.5862054000844,0,0.0581919082390377,1,0,0,0
345,1,2,42.83105311348216,0,0.5643787061768053,0,2,1,0
545,1,4,347.64433582961925,1,0.1980620521309442,0,0,1,0
335,2,5,576.3276643359039,0,0.2017412194671263,0,0,0,0
287,2,1,147.99046036313976,0,0.1925104315287027,2,0,1,0
498,1,4,199.829483890658,0,0.3297235408661155,1,0,1,0
162,2,5,139.55830134223405,0,0.3459285081330272,1,0,0,0
275,2,4,467.93767405851776,1,0.406411236876231,3,0,0,1
634,1,3,1025.6192186608498,1,0.4917512822687656,2,0,1,1
620,1,4,1139.4456616998336,0,0.5166182651844425,2,0,0,1
421,2,4,80.87457789977661,0,0.3079429677667946,3,0,0,1
296,2,3,548.0016908588299,1,0.2671289622025455,1,2,0,0
294,2,4,525.3605703867405,0,0.184386272016508,2,0,0,0
425,2,6,462.2658784685716,0,0.5287852184955946,1,1,0,0
628,1,4,286.7308751042962,0,0.7567171631793702,2,1,1,1
685,1,3,516.7178941335211,1,0.0874616962377097,1,0,0,0
400,1,2,581.539783923005,0,0.0693400942288541,2,1,0,0
269,0,7,732.425149118762,1,0.1299396495754125,2,0,0,1
553,1,6,379.0360602792881,0,0.4107933516391776,2,0,0,0
335,1,8,2321.802803664834,0,0.5806474003838367,0,4,0,1
396,2,1,331.0059081509405,1,0.3359516583681566,2,2,0,0
765,2,6,1803.4240000564796,1,0.1190819803745324,0,1,0,0
665,1,6,1292.5801843240422,0,0.2831487116915567,2,0,0,0
531,1,2,500.7957235951024,0,0.3608063698523283,3,3,0,1
245,1,3,548.6392031984876,0,0.3268013175357474,2,3,0,0
542,1,4,1631.3253563385135,0,0.4166620468208148,1,0,1,0
712,2,1,542.9616242240226,1,0.244550017853231,1,1,0,0
770,2,9,1325.655129227192,0,0.3151764120236681,1,2,1,1
758,2,3,1907.741125652556,0,0.6220524560998457,2,2,0,1
832,1,2,196.8883901657182,0,0.0151349170840189,0,1,1,0
617,1,5,2689.586792534428,0,0.4827373227894434,2,4,0,1
782,1,2,282.3227589236872,0,0.3363060191218806,3,0,0,1
589,1,5,760.9710413119886,0,0.3367084711691129,2,1,0,0
399,2,4,38.44342679945222,1,0.5043573882325232,2,0,1,0
547,2,6,701.3045098263585,0,0.4607240363071263,1,0,1,0
241,1,5,840.1005721603289,0,0.4020090720270285,1,1,0,1
471,1,2,611.8915454809114,0,0.2989441213235477,2,0,1,0
719,0,5,975.8708220715264,0,0.2484005193360118,1,2,1,0
806,1,2,147.57860877371195,1,0.162427187198647,2,0,0,0
724,1,3,862.1476369378048,0,0.3797281020022466,2,0,1,1
408,1,5,661.522511630517,0,0.1543220339086062,1,0,1,0
500,1,3,207.64324281863696,1,0.3734856036839218,0,0,0,0
745,1,4,435.3253442206867,1,0.5499663932780195,1,0,0,0
696,1,4,1594.6606091528097,1,0.5374229643946006,2,0,0,0
219,2,6,195.7244074837681,1,0.2361208487529185,2,2,0,0
617,1,4,161.6182307884878,0,0.4460306561717944,2,0,0,0
458,1,5,1021.0963948955836,0,0.3195767567114956,2,1,0,0
354,1,8,474.3935622000122,0,0.3965512304713613,2,0,1,1
849,1,6,344.7957223913228,0,0.3160008775713928,1,3,0,0
352,1,5,40.81644519075124,0,0.2425782214085445,2,3,0,1
233,1,5,157.21504668675593,1,0.2205609072367803,1,0,0,0
422,1,5,78.45644719050867,1,0.0486884753531743,2,3,0,0
586,2,4,545.1354646446023,0,0.2341687868633276,2,0,0,1
548,2,3,3060.585498518196,0,0.430710599778947,3,0,0,1
750,1,4,1238.6833725086983,0,0.220772042313129,0,0,0,0
657,1,6,736.4199138339096,0,0.1229032111311183,1,2,0,0
693,1,6,533.419644075705,0,0.257753398335644,1,2,0,0
565,2,1,768.1564601109969,1,0.2439866013922687,1,0,0,0
460,2,8,157.18697669981265,0,0.292367119517921,2,0,0,1
712,1,2,712.8369657780237,0,0.6107827951553811,2,0,0,1
600,0,1,2313.6268148732843,0,0.3123611450934067,3,0,0,1
436,2,4,839.4757269493127,1,0.4619691365387477,0,0,0,0
294,2,4,1187.7628615861083,1,0.348825121598909,2,1,0,1
475,1,6,77.82721120641942,0,0.4299170178143251,2,0,0,0
561,1,6,1144.8225327710095,0,0.3873656525298526,3,1,0,1
368,1,6,3252.5514417253944,1,0.165799158841592,0,0,0,0
312,1,5,1084.096143764424,1,0.140299829068435,1,0,0,0
723,1,6,3110.693869079089,1,0.1688867888302097,3,1,1,1
441,1,2,397.1105745930727,1,0.6972710378568631,1,0,0,1
790,1,1,1390.6288638617484,0,0.3394890260620486,2,4,0,0
805,2,4,408.2506416604073,1,0.1140057004077106,2,1,0,0
483,2,2,443.987287921746,0,0.063912303032557,3,1,0,1
82,1,4,237.0222300577192,1,0.6718836649906572,2,0,1,1
205,1,4,3944.9218958120846,0,0.5340983545750324,0,0,1,1
225,2,2,319.4650468989073,0,0.2188562076765089,0,2,0,1
775,1,5,104.86177576262028,0,0.211289360937995,1,2,1,0
523,2,1,311.5404146837282,0,0.2060652599368017,2,1,0,0
577,2,9,1550.1659960144111,0,0.4499626151376908,2,1,0,1
64,1,2,301.4182043630822,1,0.5533873013611007,1,1,0,0
260,1,5,756.072424506426,0,0.4209910417968682,2,4,0,1
557,1,4,240.84737933545205,0,0.3654364575726508,3,0,0,1
470,1,2,112.66611412587318,1,0.1305070538008182,3,0,0,1
827,1,6,464.3809698062313,0,0.2759005569762788,0,2,0,0
455,2,6,88.10791825430778,0,0.4511742385371592,1,2,0,0
513,2,4,483.82837017589264,0,0.5797974229491801,0,2,0,0
538,2,6,1588.56827767524,1,0.2752788093025043,2,0,0,1
80,1,5,697.246752636943,0,0.213339362173149,1,0,0,0
636,1,1,1519.952533381278,1,0.6005594706116771,2,0,0,1
477,2,1,84.52849115239009,1,0.127037402303207,2,0,0,0
613,2,8,752.0932529118999,0,0.1851886945167796,2,0,0,1
368,1,1,98.3140876929906,0,0.2715531624610051,2,1,0,1
490,1,5,526.4393653350626,0,0.3093187884637184,2,0,0,0
642,1,5,498.0948746542932,0,0.3381410930060039,1,0,1,1
1122,2,2,246.4769463777638,0,0.4044851612309331,3,2,0,1
661,2,3,1416.881707098514,0,0.385554090592994,1,4,0,0
330,2,4,207.25254121007285,1,0.5760780683056635,3,3,1,1
409,2,4,526.627752901649,0,0.1463046283868837,1,4,0,1
140,2,3,452.0173948217087,0,0.6558764912979657,2,2,0,1
433,1,1,27.294072293473832,0,0.1057010328955596,1,0,1,0
709,1,2,1374.274465117661,0,0.2682802363014866,2,2,0,1
597,1,5,247.8271832817735,0,0.3573132087219579,2,4,0,1
471,1,1,431.7102912833317,1,0.1341955734892642,2,0,0,1
819,1,1,655.6226487805768,1,0.4558917219877528,1,0,0,0
646,1,3,297.27152937964496,1,0.1555499147262198,1,2,0,0
501,1,1,103.89086565426176,1,0.1896546084588323,1,0,0,0
452,1,6,14.797839229845334,0,0.1582129863809416,2,0,0,0
515,1,4,973.4120700011264,0,0.2290217133721244,1,3,0,0
397,2,10,1740.309525921184,0,0.2503175630795225,0,0,0,1
79,1,1,84.75170636644789,1,0.2014942069601852,4,1,0,1
531,1,2,16.349257401267316,0,0.5443532197627995,2,2,1,0
488,1,3,470.6529549669074,1,0.3210117770710053,1,0,0,0
352,2,8,2074.29867004808,0,0.1806959656955891,1,0,0,1
462,2,3,505.0388145834936,1,0.3776823400667462,3,0,0,1
180,1,2,1585.4634660464503,0,0.0754680290901125,1,0,0,0
955,1,5,2425.1941504677707,0,0.1862883950950616,2,4,0,1
253,1,3,326.55707537859234,0,0.2277553362947343,2,0,0,1
293,0,1,818.9026832075588,0,0.5502034627115255,2,0,0,0
411,0,7,878.2980571638424,1,0.2041941055395148,0,2,0,1
502,1,4,461.32902303139537,0,0.5589777920605481,2,0,0,0
252,2,2,1546.6280488273287,1,0.511389295486915,0,2,0,0
750,2,5,2339.2542986035846,1,0.5194786223743137,2,1,0,0
646,1,5,1835.8592203196115,1,0.195111947322541,1,0,0,0
607,0,1,2886.5162270427018,0,0.1488059292385434,0,0,0,0
643,1,1,846.8409179104731,0,0.1826358015839497,1,2,0,0
978,1,4,212.00556311839424,0,0.0232395492731383,1,1,0,0
937,2,8,685.2525926380758,1,0.1935600127851865,1,0,0,1
824,2,5,239.42872365414112,0,0.4972717215967941,0,0,0,0
576,1,4,1185.490889105874,1,0.2223658184867398,1,0,0,0
599,1,2,793.6712160353277,0,0.2615126252239953,2,0,0,0
465,1,2,251.2106182482576,1,0.7821878519600308,1,0,0,1
337,1,4,1873.7641282473285,1,0.4511407122570519,1,2,1,0
665,0,6,218.19666304186035,1,0.177700130370647,1,0,0,0
714,1,2,736.8866819551075,0,0.3637794526183188,0,0,0,0
85,2,6,46.86183910018764,0,0.3973842531254156,4,0,0,1
495,1,5,622.9017802875495,1,0.1223228415765508,1,0,1,0
724,2,2,83.15446971955723,1,0.2585804927744756,2,0,0,0
462,1,2,323.0310850186491,0,0.5071006501296956,1,2,0,0
570,1,5,1791.893445537849,0,0.4664361197552779,0,2,0,0
568,1,5,1166.3991150030024,0,0.0636708657400858,2,0,0,0
445,1,5,366.7178487500397,0,0.3492507651265139,2,2,0,0
275,2,6,202.8605232088386,0,0.2563179836433328,2,0,0,0
503,0,3,341.43641602156134,1,0.1899580524154175,1,2,1,0
472,1,4,199.79395072289785,0,0.1487399950433529,3,0,0,1
415,0,5,703.5242676439238,1,0.2620037169509615,1,0,0,0
709,1,3,928.47266186614,1,0.6774138169875081,2,0,0,1
432,1,3,165.6246737484797,0,0.0984938704402075,1,0,0,0
231,1,4,644.9727266089603,0,0.1244353107726363,1,0,1,1
648,1,4,398.73365800843845,0,0.68691580582967,2,1,0,1
459,1,4,668.2198028840336,0,0.3433426901704764,3,2,0,1
506,1,1,225.84987332881923,0,0.2459068906211991,2,2,0,0
821,2,4,297.3024566114981,1,0.0734017317816883,2,4,0,1
495,1,6,120.95705994060198,0,0.4997309339178831,0,0,1,0
557,1,3,1200.3435705975353,0,0.201287724863104,1,0,0,0
264,2,5,58.152925431630585,0,0.3954245185023705,1,0,0,0
621,0,4,476.9569176071116,1,0.180542554045715,1,0,0,0
540,1,1,388.6743977523089,0,0.6051633847496292,2,2,0,1
520,1,2,433.1491402977296,0,0.4615261421255386,1,3,0,0
707,1,1,815.6687988012969,1,0.097232556662071,2,2,0,0
566,1,3,25.07201049398869,0,0.7481549575859197,3,0,0,1
795,0,4,176.0832041738655,1,0.3939548831264681,0,1,0,0
301,1,3,782.6924381268482,0,0.6108855668917232,4,2,0,1
527,1,4,790.0735286849448,0,0.3586552148207131,0,0,0,0
691,1,4,507.5839117906759,0,0.197270624763888,1,2,1,0
964,1,5,599.3452092899441,1,0.345161034029322,1,2,0,1
496,1,3,323.5049924936558,1,0.5084561019080046,2,3,0,0
601,1,1,3321.866525025493,1,0.5164031572628087,1,0,0,0
516,1,5,1069.6597421704491,0,0.1012420115244093,2,0,0,0
357,1,8,228.47263471266305,1,0.5235831538027632,3,2,0,1
135,1,3,215.94003095077565,1,0.1573467478509875,1,3,0,0
358,2,4,1190.3905958648502,0,0.216666361683068,1,0,0,0
221,1,4,392.8326725050728,1,0.5057579406724211,0,0,0,0
840,2,2,76.77884043774026,1,0.3074460226432821,2,3,0,0
476,1,3,28.99923395807853,0,0.4211280053072943,1,0,0,0
430,1,2,427.4883482428514,0,0.2836984540807587,2,2,0,1
677,1,1,428.515590245381,1,0.410546582087388,1,2,0,0
275,1,5,981.6749746140636,0,0.0951518837469431,0,1,0,0
513,1,4,1176.1587442309783,0,0.4075758397425018,2,0,0,0
705,2,2,305.88992147514034,1,0.3150060875274867,1,0,0,1
515,1,3,57.44350213397895,0,0.3372337408935178,1,2,1,0
580,1,3,986.0386665113582,0,0.2078250553827016,1,1,0,1
540,1,5,1006.6953546980031,1,0.6034567599330531,2,0,0,1
294,1,2,1264.020928624097,0,0.0858871608584949,1,2,0,1
509,1,3,250.72524341835475,0,0.5701712341223172,2,0,0,0
516,2,6,219.24253055466255,0,0.6852365355961572,2,1,0,1
403,1,5,295.2084470271852,1,0.1642444921110407,2,0,0,0
1007,1,5,2766.429897730012,1,0.3277588362438096,0,3,0,1
492,1,5,471.9730017766687,0,0.0506939946557504,4,0,1,1
473,2,2,1267.3275147128982,0,0.3779313674301363,3,0,0,1
603,1,2,470.3468240042941,0,0.2018039307855079,4,3,0,1
834,0,1,3880.7676670788887,0,0.1363860260192128,1,0,1,1
382,1,3,1469.9773157122004,1,0.1177520998753081,2,2,0,0
183,1,7,527.2982017825503,0,0.242118498194268,0,0,0,1
223,1,5,62.62402084103448,1,0.322339019751911,1,2,0,0
412,1,1,500.0916742125093,1,0.5422329949580544,3,4,0,1
448,1,3,357.04206148455484,0,0.1483916488237786,2,0,0,0
486,1,5,994.1068289615802,1,0.1927957049167936,2,0,0,1
637,2,2,15.899649153852064,1,0.4164701073829694,3,0,0,1
363,2,3,1424.4071996088628,0,0.2764976723429975,3,0,0,1
445,2,7,431.1443627307488,1,0.5015913104848387,1,3,0,1
529,1,5,161.48751752756422,0,0.3183613821109279,1,0,0,0
519,1,1,2217.8419133052807,1,0.3175496390619639,2,0,0,0
668,0,6,1479.8065016415574,0,0.6371826117793686,1,2,1,1
578,1,3,216.87338623512625,0,0.1285582150388504,1,1,0,0
590,1,5,81.32235907369066,1,0.5368940071599889,1,0,0,0
595,1,4,832.8973683284685,0,0.6874911610317919,0,2,1,1
361,1,5,467.04790021352585,1,0.4061430460333423,3,0,1,1
368,2,8,267.0381035212371,0,0.4573684227334547,0,0,0,1
706,1,3,242.94810252479945,1,0.2382284980922051,1,2,0,0
418,1,3,534.5848182165103,0,0.1973248452192946,0,2,0,0
681,1,4,125.13178171956696,0,0.5191165522612396,3,0,0,1
524,1,2,1254.3750884656054,0,0.3527548732182488,1,0,1,0
475,1,9,9.302937426248992,1,0.2972419138234682,1,0,0,1
649,1,2,581.6138172309215,0,0.0900712516770796,3,4,0,1
955,2,3,681.6246922189932,0,0.2450776494555248,2,0,0,0
329,2,1,279.5370249684988,0,0.3389047947057832,1,0,0,0
603,2,6,347.3271172254508,0,0.2788076378492142,1,0,0,1
394,1,3,331.3935498607732,0,0.3241322438368215,3,0,0,1
326,2,3,159.12120248844204,1,0.4306367944232384,2,0,0,1
497,1,5,125.18147168131236,0,0.7081343520708167,2,2,0,1
527,2,2,524.1193518626892,1,0.2311414184564592,2,0,0,0
1083,1,5,252.0547195109733,1,0.4594451956391159,1,2,0,0
273,1,7,195.1655813940864,0,0.234975065847348,2,1,1,1
554,1,6,588.3863788972593,1,0.0942777756234808,2,0,0,0
85,1,3,237.53243292631765,0,0.7713476843601759,4,0,0,1
481,1,5,217.17634979271455,0,0.0907185024703124,2,1,0,0
503,2,4,775.4505125904544,0,0.4700536657155179,1,0,0,1
658,1,3,935.4416471666556,0,0.1251326652897083,3,0,0,1
694,1,3,220.86201450855796,0,0.4892926426738072,3,2,1,1
399,1,5,511.1412963198218,0,0.549157295979547,3,2,0,1
469,1,4,1157.0622864185964,0,0.2149741174201422,1,2,0,0
346,1,3,936.6993487779044,1,0.5046488399484972,1,0,0,0
274,2,3,57.44665772128479,1,0.2771945395579239,2,0,0,0
561,1,2,357.11819191557777,0,0.1158027734529358,1,1,0,0
245,1,3,1027.7868367673937,0,0.2319387373402833,1,0,0,1
417,1,2,158.21214929305373,0,0.3404141978046793,0,0,1,0
300,1,2,174.45235596111107,0,0.2993869112136624,3,0,0,1
860,2,4,266.98187384396584,1,0.2363976571407211,3,0,0,1
239,1,1,312.9544644541364,0,0.1393982291509368,4,1,0,1
129,1,6,591.8818562457238,0,0.2382745162287392,0,1,0,1
475,1,6,1110.8956241881626,0,0.1711329759480041,0,0,0,1
503,1,8,551.7846002842649,0,0.3708035541820574,2,1,1,1
543,2,3,1791.1391716023977,1,0.0208765783033419,1,0,0,0
410,1,5,90.213248241757,1,0.5925048724343532,1,1,0,0
459,1,3,1122.4244363606251,1,0.3915685164820282,0,0,0,0
708,1,4,1357.246040977123,0,0.2189782782990874,4,3,0,1
108,2,5,304.30967844061263,0,0.4475570822444329,0,2,1,0
542,1,6,1387.9905672783425,0,0.2101978040823241,2,0,0,0
316,2,3,1425.992684791999,1,0.504347352622539,3,0,0,1
491,2,4,917.5660847227624,1,0.4653516014636214,2,1,0,0
381,1,1,2797.4310405824704,1,0.1725203528352082,2,0,0,0
130,1,8,25.105290625620825,0,0.4195387708996277,2,0,0,1
432,1,3,2196.1089474354253,1,0.586240588332457,2,2,0,0
330,1,1,83.80254774473904,0,0.215374075027645,2,3,0,0
433,1,3,1008.7958770857502,0,0.4400062793977219,2,0,0,0
397,1,1,162.84513428637555,1,0.0507504858508278,1,2,0,0
529,1,7,129.96574664178314,0,0.2414681664001112,3,2,0,1
654,1,2,39.2104711028834,0,0.3173237751563632,1,0,1,0
976,2,4,138.41218865480363,0,0.483188290702459,3,2,0,1
665,1,2,1321.104412106175,1,0.1493509668314913,1,1,0,0
398,2,4,1853.527689432215,0,0.5124324839657408,1,0,0,0
294,1,3,363.6883109262233,1,0.5686457289041538,1,2,0,0
284,1,1,1339.119233659071,1,0.216042451384726,1,0,0,0
572,1,5,2236.78323732811,1,0.2921376564911457,1,1,0,0
558,1,7,1438.3141341055637,0,0.612336074810382,2,0,0,1
398,2,7,577.4402245319121,1,0.3033504957295075,1,0,1,1
397,1,2,399.4550632322882,0,0.2324074604669834,0,2,0,1
856,2,6,512.2263168284272,0,0.3203369391714011,2,0,0,0
502,1,1,374.4199746447215,0,0.1484110676981499,1,0,1,1
455,2,6,342.0159051292386,0,0.6127537371838587,4,0,1,1
314,1,3,137.49185019505504,0,0.4264167301504382,2,4,0,0
583,0,8,98.84100162807816,0,0.1460794494574143,1,0,0,1
620,1,11,1971.3588164242285,0,0.4773810982316608,4,1,0,1
691,1,5,1084.0105994723658,0,0.683808496362178,3,2,0,1
861,1,3,112.29667427758292,1,0.2978265894692238,1,0,0,0
601,1,3,66.13500679911604,0,0.106098427996361,3,1,1,1
561,2,4,307.4114183582189,0,0.6155155664711276,3,4,0,1
913,1,3,1466.020477898522,1,0.4352092848314904,0,0,0,0
220,1,7,338.6709539330509,0,0.8166230813349223,3,3,0,1
740,1,7,800.1336706028088,0,0.670550040915866,1,1,0,1
535,1,1,616.1513358869804,1,0.4302923579836711,1,2,0,0
331,1,4,2294.475026684087,0,0.5699654907687729,2,1,1,1
650,2,3,322.0229866235557,0,0.2950998519985873,2,0,0,0
630,2,3,1225.994204468712,1,0.2206985163332269,1,0,0,0
694,1,4,1580.212204537038,0,0.5990994740386175,1,0,0,0
497,1,5,58.94995252531098,0,0.0652880891519368,1,0,0,0
380,1,3,870.3883637250083,1,0.5729969317581777,1,0,0,1
188,1,5,1106.6727755646575,1,0.6720092210413625,1,2,0,1
663,1,5,455.35961023776287,1,0.3604396520355657,2,1,1,0
306,2,7,141.2044233931281,0,0.5782563794692515,1,1,0,1
392,1,2,306.7640067180561,1,0.2200610422528364,2,2,0,0
406,1,5,983.889273737413,0,0.0704099513104804,1,2,0,0
417,2,5,2221.780343649429,1,0.3693660640371048,1,1,0,0
352,0,2,203.00312778005693,1,0.4107876887811487,5,0,0,1
174,2,2,1664.3252107430933,0,0.5470713455139379,2,4,0,0
904,0,4,248.6724609038379,0,0.3156553646865715,1,0,0,0
750,1,5,663.6119117844318,0,0.2343113671809473,1,4,0,1
344,1,9,1218.795363331246,0,0.024390738354293,1,0,0,1
554,1,4,337.3734041308368,1,0.4078587833728784,2,2,0,0
583,1,4,648.0098183489615,0,0.3245768407007782,1,2,0,0
738,1,1,478.7841051250583,0,0.3584300719886935,2,3,0,0
336,1,2,1142.3554138163304,0,0.3450044081220046,1,1,0,0
718,1,4,521.1063875029735,1,0.1035584706644465,1,0,0,1
390,2,5,669.4499889654563,1,0.1990963574491881,2,2,1,0
232,1,5,1494.3477614557955,0,0.234708964176337,1,2,1,1
644,1,4,959.5744730015635,0,0.1313195287076003,0,0,0,0
758,0,2,599.779571300731,1,0.5041610317736369,1,2,0,0
1017,1,2,494.8646790057868,0,0.0787302910145382,1,0,0,0
639,2,6,46.413929415513486,1,0.6219974483475423,1,0,0,1
418,1,2,2442.272718572589,0,0.2748824294553375,3,0,0,1
205,1,3,259.3349022866768,0,0.1389139697220347,3,2,0,1
247,2,6,755.2349182665818,1,0.3342313630072117,1,0,0,0
344,1,7,1407.8632196549288,1,0.5172229891453972,2,0,0,1
515,1,4,1432.4895463769965,0,0.3290320772548351,0,0,0,0
371,2,7,1415.9079805101023,1,0.5579939173802118,2,2,0,1
631,1,3,3056.5769550024297,1,0.3355851977035642,1,0,0,0
619,2,4,408.4581222606674,1,0.6507871619199118,2,0,0,1
823,2,5,1958.9006267170123,0,0.2874698306231633,0,1,1,0
256,1,5,1640.195942957429,0,0.7542070850234709,1,0,0,1
682,1,6,2045.488771054353,1,0.1381217712710485,1,0,0,0
814,1,6,242.27218134757956,0,0.2336722226096892,2,0,0,0
591,0,6,2123.512499051145,1,0.3036432210225064,1,0,0,0
316,2,5,65.77325451207076,1,0.2113705007154304,0,1,1,0
466,2,3,89.97936954664361,0,0.26083604826824,0,0,0,0
515,2,3,204.53062122763495,0,0.2886645045215221,1,0,0,0
651,1,4,282.51639682338487,0,0.4074985367121781,1,0,0,0
639,1,1,525.4460438713469,0,0.4621119818329498,1,2,0,0
555,1,1,396.1109613089468,0,0.3351589230869596,1,1,0,0
437,1,1,1737.3483587135336,0,0.4932817111042902,0,1,0,0
671,1,2,1102.886035991211,1,0.6400695040289837,0,1,0,1
610,1,5,861.4218788977356,0,0.1233282341837888,4,0,0,1
716,1,4,736.6934657740063,1,0.5404166233570268,0,0,0,0
474,1,4,127.2554549237818,0,0.4698707077153776,1,0,0,1
329,2,2,482.2344898874712,1,0.3255580080434053,1,0,0,0
348,1,3,495.20951251507074,1,0.2505647749868421,1,2,0,0
304,1,1,936.198235972284,0,0.3685923881509473,2,3,0,0
445,1,4,1442.0625050594222,1,0.3931411372276649,1,0,0,0
746,1,4,309.121108160772,0,0.5356381724551176,1,0,0,0
338,2,3,33.64259856061577,0,0.1242223778905578,2,0,0,0
537,1,7,38.48742900229651,0,0.2417824772627834,4,0,1,1
455,1,4,26.255553259387003,0,0.4086017326532572,1,2,0,0
608,1,4,117.96033595840063,1,0.1775318293191866,2,0,0,0
544,0,3,431.6929892006208,0,0.5608154450885613,0,0,0,0
260,1,2,580.6647626983861,0,0.1128002675211887,1,0,0,0
716,2,4,208.2614120922288,1,0.0566584069097145,2,0,0,0
542,0,3,177.35249204208742,0,0.4951789118095819,0,2,0,0
539,1,3,16.005504208890393,1,0.2071871272058654,0,2,0,0
498,1,4,704.5859605352083,1,0.3317308050179388,1,2,0,0
396,1,1,178.95617381954756,1,0.4683947356122265,0,0,0,1
595,1,2,740.6215668994475,0,0.3046036327794547,2,0,0,0
150,1,5,650.2914618678687,0,0.2551128059518733,1,1,0,0
392,1,1,562.0485424338963,1,0.3502543135819375,0,0,0,0
449,2,5,193.97331484328535,1,0.5625296517364594,2,0,0,1
551,1,5,2789.6773156215863,1,0.1158342505557117,2,2,0,0
